;index;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
17167;24535;Casa de Vila;Tijuca;3;0;0;87;2600.0;;
17168;24536;Apartamento;Tijuca;1;0;0;35;1500.0;370.0;47.0
17169;24538;Apartamento;Grajaú;2;0;0;75;1200.0;460.0;
17170;24540;Casa;Campo Grande;2;0;0;55;1000.0;;
17171;24541;Apartamento;Barra da Tijuca;2;1;1;76;1700.0;900.0;
17172;24543;Quitinete;Copacabana;1;1;0;50;2299.0;614.0;78.0
17173;24544;Apartamento;Humaitá;3;1;0;76;3000.0;801.0;
17174;24547;Apartamento;Leblon;2;1;1;74;3500.0;823.0;202.0
17175;24548;Apartamento;Copacabana;2;1;0;76;2500.0;760.0;163.0
17176;24549;Apartamento;Ipanema;3;1;0;100;3900.0;1500.0;238.0
17177;24550;Apartamento;Barra da Tijuca;3;2;1;116;3000.0;1497.0;323.0
17178;24552;Apartamento;Leblon;2;1;1;100;4500.0;1100.0;347.0
17179;24553;Apartamento;Urca;2;0;0;90;3000.0;630.0;390.0
17180;24555;Apartamento;Copacabana;1;0;0;30;1500.0;540.0;77.0
17181;24556;Quitinete;Flamengo;1;0;0;23;900.0;332.0;30.0
17182;24557;Apartamento;Barra da Tijuca;4;3;2;357;7900.0;2235.0;
17183;24558;Apartamento;Lagoa;2;0;0;68;2100.0;780.0;
17184;24559;Apartamento;Jacarepaguá;2;1;1;67;2000.0;600.0;90.0
17185;24564;Quitinete;Centro;0;0;0;22;700.0;194.0;20.0
17186;24566;Apartamento;Taquara;3;0;0;90;2000.0;;14.0
17187;24567;Apartamento;Copacabana;4;0;1;230;6000.0;1700.0;
17188;24568;Casa;Parque Anchieta;2;1;0;70;1250.0;;
17189;24570;Apartamento;Lagoa;1;1;1;51;2200.0;1790.0;369.0
17190;24572;Casa;Campo Grande;4;3;0;120;1700.0;;
17191;24573;Apartamento;Barra da Tijuca;4;3;2;205;5000.0;2300.0;
17192;24574;Apartamento;Centro;3;0;1;80;1450.0;800.0;65.0
17193;24575;Flat;Ipanema;1;1;0;56;2600.0;2287.0;305.0
17194;24578;Apartamento;Leblon;3;0;2;95;6000.0;506.0;
17195;24579;Apartamento;Botafogo;2;1;1;87;4800.0;1500.0;
17196;24580;Apartamento;Ipanema;4;2;1;195;9500.0;2500.0;
17197;24581;Casa de Condomínio;Campo Grande;3;3;0;215;2500.0;100.0;
17198;24582;Apartamento;Todos os Santos;2;1;0;50;1300.0;420.0;36.0
17199;24583;Apartamento;Copacabana;1;0;0;45;1700.0;560.0;30.0
17200;24584;Apartamento;Tijuca;2;0;0;106;1600.0;670.0;130.0
17201;24585;Apartamento;Jardim Botânico;4;2;2;160;7000.0;1985.0;627.0
17202;24586;Apartamento;Gávea;4;1;1;98;5500.0;1258.0;
17203;24587;Apartamento;Leblon;2;3;1;170;10000.0;2000.0;300.0
17204;24588;Apartamento;Barra da Tijuca;3;1;1;75;2700.0;750.0;81.0
17205;24589;Apartamento;Taquara;2;0;0;85;1300.0;;35.0
17206;24590;Apartamento;Botafogo;2;1;1;70;2900.0;780.0;171.0
17207;24591;Apartamento;Ipanema;4;2;1;200;17000.0;3100.0;
17208;24595;Apartamento;Copacabana;1;0;0;52;1900.0;600.0;24.0
17209;24596;Casa de Condomínio;Barra da Tijuca;5;5;3;450;14000.0;1440.0;1182.0
17210;24599;Casa de Vila;Quintino Bocaiúva;1;0;0;40;550.0;;
17211;24600;Apartamento;Cachambi;2;2;1;142;2800.0;1100.0;1100.0
17212;24601;Quitinete;Copacabana;1;0;0;40;2000.0;500.0;53.0
17213;24602;Apartamento;Barra da Tijuca;4;3;1;220;4700.0;2450.0;480.0
17214;24604;Apartamento;Barra da Tijuca;2;1;1;70;2100.0;1775.0;139.0
17215;24605;Apartamento;Barra da Tijuca;4;3;3;173;5499.0;2450.0;400.0
17216;24607;Apartamento;Botafogo;2;1;0;80;2000.0;1305.0;1500.0
17217;24608;Flat;Barra da Tijuca;1;1;0;55;2100.0;1000.0;280.0
17218;24609;Flat;Leblon;2;1;1;93;5000.0;1500.0;300.0
17219;24610;Apartamento;Barra da Tijuca;2;1;1;75;2500.0;600.0;187.0
17220;24611;Apartamento;Laranjeiras;3;1;1;130;4000.0;1600.0;
17221;24612;Casa de Condomínio;Barra da Tijuca;3;3;1;200;5000.0;800.0;282.0
17222;24613;Apartamento;Copacabana;4;2;0;167;5000.0;1263.0;352.0
17223;24614;Apartamento;Copacabana;1;1;0;55;2200.0;1680.0;80.0
17224;24615;Apartamento;Todos os Santos;2;0;0;60;900.0;253.0;17.0
17225;24616;Apartamento;Leblon;2;0;0;53;2800.0;780.0;189.0
17226;24617;Apartamento;Praça da Bandeira;2;0;1;70;1650.0;20.0;
17227;24620;Apartamento;Ipanema;3;2;1;249;19500.0;1000.0;940.0
17228;24621;Casa de Condomínio;Barra da Tijuca;5;3;2;800;7009.0;;
17229;24623;Apartamento;Recreio dos Bandeirantes;2;1;1;80;2000.0;600.0;120.0
17230;24625;Apartamento;Ipanema;1;0;0;31;1900.0;523.0;61.0
17231;24627;Apartamento;Copacabana;2;1;0;70;3000.0;761.0;86.0
17232;24629;Apartamento;Barra da Tijuca;3;3;3;140;7000.0;1350.0;5500.0
17233;24630;Apartamento;Laranjeiras;3;1;1;130;3200.0;890.0;177.0
17234;24631;Apartamento;Recreio dos Bandeirantes;2;1;1;98;1300.0;800.0;188.0
17235;24632;Apartamento;Copacabana;3;1;1;180;6000.0;1500.0;500.0
17236;24633;Apartamento;Laranjeiras;3;0;0;90;2600.0;730.0;
17237;24634;Apartamento;Flamengo;3;0;1;107;3000.0;1100.0;
17238;24635;Apartamento;Lagoa;4;3;4;250;13000.0;3980.0;1000.0
17239;24636;Apartamento;Botafogo;3;1;2;82;4400.0;1100.0;240.0
17240;24637;Apartamento;Copacabana;3;1;2;158;10000.0;775.0;
17241;24638;Apartamento;Copacabana;3;1;0;91;2900.0;1130.0;214.0
17242;24640;Apartamento;Copacabana;4;0;1;279;3500.0;2025.0;
17243;24641;Apartamento;Barra da Tijuca;2;1;0;66;2500.0;1550.0;390.0
17244;24644;Apartamento;Ipanema;2;2;2;83;5000.0;2000.0;300.0
17245;24645;Apartamento;Botafogo;2;0;0;90;2200.0;510.0;90.0
17246;24646;Apartamento;Barra da Tijuca;3;2;1;100;3400.0;1437.0;187.0
17247;24648;Apartamento;Laranjeiras;3;1;0;85;2900.0;;
17248;24649;Apartamento;Irajá;2;1;0;60;1200.0;;
17249;24650;Apartamento;Leblon;4;3;4;230;12000.0;3100.0;1005.0
17250;24652;Quitinete;Praça da Bandeira;1;0;0;21;700.0;179.0;
17251;24653;Apartamento;Barra da Tijuca;3;2;1;242;2850.0;2300.0;378.0
17252;24654;Apartamento;Copacabana;3;0;1;179;3500.0;1830.0;319.0
17253;24655;Apartamento;Leblon;3;1;1;118;5000.0;1100.0;370.0
17254;24656;Apartamento;Flamengo;2;1;0;73;2600.0;1014.0;137.0
17255;24657;Apartamento;Méier;3;2;2;167;1500.0;1081.0;333.0
17256;24658;Apartamento;Leblon;4;3;2;180;8000.0;1995.0;
17257;24660;Apartamento;Copacabana;4;1;1;220;5800.0;1780.0;380.0
17258;24662;Apartamento;Ipanema;2;2;1;130;16000.0;1530.0;525.0
17259;24663;Apartamento;Copacabana;3;1;1;150;3500.0;900.0;400.0
17260;24665;Apartamento;Copacabana;2;2;2;75;4000.0;2000.0;200.0
17261;24666;Apartamento;São Francisco Xavier;2;1;1;100;1200.0;900.0;120.0
17262;24667;Flat;Lagoa;1;1;1;65;3000.0;1549.0;
17263;24668;Apartamento;Ipanema;3;3;2;270;18000.0;2640.0;833.0
17264;24669;Apartamento;Centro;1;0;0;45;1000.0;350.0;23.0
17265;24670;Apartamento;Ipanema;4;2;1;150;7500.0;2000.0;4900.0
17266;24671;Apartamento;Barra da Tijuca;1;1;0;50;3300.0;1600.0;300.0
17267;24672;Apartamento;Campo Grande;2;1;1;70;1000.0;400.0;
17268;24673;Casa de Condomínio;Barra da Tijuca;4;3;4;600;18000.0;1100.0;300.0
17269;24674;Apartamento;Tijuca;2;1;1;74;1200.0;500.0;
17270;24675;Quitinete;Flamengo;1;0;0;21;1400.0;375.0;
17271;24676;Apartamento;Tijuca;3;0;0;75;1600.0;680.0;92.0
17272;24677;Flat;Ipanema;2;1;1;78;12000.0;4264.0;6408.0
17273;24679;Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0
17274;24680;Apartamento;Laranjeiras;2;1;1;70;1500.0;724.0;55.0
17275;24681;Casa;Campo Grande;2;0;0;60;950.0;;
17276;24682;Apartamento;Ipanema;1;0;0;42;3500.0;;
17277;24684;Apartamento;Leme;2;2;1;79;3200.0;840.0;
17278;24685;Apartamento;Leblon;4;2;2;226;17900.0;5000.0;1000.0
17279;24689;Apartamento;Barra da Tijuca;1;2;0;72;3100.0;1400.0;100.0
17280;24690;Apartamento;Tijuca;2;1;1;100;2600.0;650.0;
17281;24691;Apartamento;Campo Grande;2;1;0;57;800.0;110.0;
17282;24692;Apartamento;Botafogo;1;0;0;17;1200.0;420.0;25.0
17283;24694;Casa;Laranjeiras;5;1;0;350;7000.0;290.0;500.0
17284;24695;Apartamento;Pechincha;2;2;0;51;1200.0;557.0;14.0
17285;24696;Casa de Vila;Honório Gurgel;1;0;0;34;800.0;;
17286;24697;Apartamento;Barra da Tijuca;4;3;2;296;17000.0;5200.0;1560.0
17287;24698;Apartamento;Barra da Tijuca;3;2;1;104;4000.0;1850.0;3350.0
17288;24699;Apartamento;Flamengo;1;0;0;15;900.0;401.0;23.0
17289;24700;Apartamento;Tijuca;2;0;0;82;1600.0;370.0;
17290;24702;Quitinete;Copacabana;1;0;0;34;1500.0;475.0;
17291;24703;Apartamento;Flamengo;4;1;1;290;10200.0;1800.0;800.0
17292;24704;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;450.0;
17293;24706;Apartamento;Barra da Tijuca;4;1;2;400;15000.0;3300.0;1400.0
17294;24707;Apartamento;Recreio dos Bandeirantes;2;2;2;90;3000.0;1400.0;200.0
17295;24708;Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1400.0;600.0;76.0
17296;24709;Apartamento;Leblon;4;1;0;140;6500.0;1500.0;
17297;24710;Apartamento;Copacabana;3;0;0;110;3600.0;1540.0;230.0
17298;24712;Apartamento;Ipanema;3;1;1;180;20000.0;2500.0;
17299;24713;Apartamento;Recreio dos Bandeirantes;2;3;2;195;2700.0;850.0;430.0
17300;24715;Casa de Vila;Freguesia (Jacarepaguá);2;1;0;162;1700.0;70.0;
17301;24716;Apartamento;Tijuca;1;1;0;60;1050.0;695.0;20.0
17302;24717;Casa;Jardim Botânico;4;3;4;452;20000.0;;
17303;24718;Apartamento;São Conrado;2;1;1;88;2100.0;1200.0;
17304;24720;Apartamento;Leblon;2;2;2;130;16500.0;2240.0;620.0
17305;24722;Apartamento;Ipanema;2;1;2;65;4000.0;4000.0;433.0
17306;24723;Apartamento;Rocha;2;0;0;72;1000.0;200.0;13.0
17307;24727;Apartamento;Leblon;4;3;1;170;7000.0;1495.0;564.0
17308;24728;Apartamento;Jacarepaguá;3;1;1;63;1400.0;720.0;51.0
17309;24729;Apartamento;Recreio dos Bandeirantes;3;2;1;93;1800.0;294.0;
17310;24733;Apartamento;Tijuca;2;0;0;75;1200.0;882.0;70.0
17311;24736;Apartamento;Tijuca;3;0;1;153;1600.0;568.0;128.0
17312;24737;Apartamento;Leblon;3;1;1;117;9000.0;2243.0;435.0
17313;24738;Apartamento;São Conrado;3;2;1;320;9000.0;4000.0;1000.0
17314;24740;Apartamento;Copacabana;2;0;0;75;2800.0;1000.0;150.0
17315;24741;Apartamento;Leblon;3;2;3;340;30000.0;2900.0;
17316;24743;Apartamento;Méier;2;1;1;120;2500.0;597.0;
17317;24744;Apartamento;Campo Grande;2;1;0;74;800.0;600.0;
17318;24745;Apartamento;Cosmos;2;1;0;40;450.0;220.0;
17319;24746;Apartamento;Jacarepaguá;2;1;0;55;1400.0;480.0;12.0
17320;24748;Apartamento;Recreio dos Bandeirantes;3;1;1;85;1400.0;1010.0;140.0
17321;24749;Apartamento;Laranjeiras;3;2;1;110;3500.0;900.0;184.0
17322;24751;Apartamento;Recreio dos Bandeirantes;3;4;3;180;6000.0;950.0;540.0
17323;24752;Apartamento;Barra da Tijuca;4;2;4;247;6200.0;3242.0;620.0
17324;24753;Apartamento;Tijuca;3;1;1;90;1900.0;1100.0;84.0
17325;24754;Casa;Vila da Penha;2;0;0;50;700.0;;
17326;24755;Apartamento;Campo Grande;4;1;1;90;2500.0;490.0;
17327;24756;Apartamento;Copacabana;2;0;0;73;2700.0;1115.0;
17328;24758;Apartamento;Barra da Tijuca;4;2;2;178;8891.0;2500.0;3500.0
17329;24759;Apartamento;Ipanema;3;2;2;348;30000.0;9772.0;1994.0
17330;24760;Apartamento;Catete;2;1;1;111;3600.0;1400.0;180.0
17331;24761;Apartamento;Barra da Tijuca;2;1;2;82;2000.0;800.0;
17332;24762;Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1380.0;300.0
17333;24765;Apartamento;Leblon;3;0;0;105;4900.0;830.0;
17334;24767;Apartamento;Ipanema;2;1;0;75;3000.0;815.0;85.0
17335;24768;Apartamento;Tijuca;2;1;1;82;2300.0;1100.0;
17336;24769;Apartamento;Lagoa;2;1;0;56;3500.0;1500.0;278.0
17337;24771;Apartamento;Freguesia (Jacarepaguá);2;1;1;65;1500.0;680.0;82.0
17338;24772;Apartamento;Copacabana;2;1;0;87;3000.0;1000.0;181.0
17339;24774;Casa de Vila;Engenho de Dentro;2;1;0;60;1500.0;50.0;
17340;24776;Apartamento;Encantado;2;1;0;70;1100.0;;
17341;24777;Apartamento;Barra da Tijuca;3;1;1;106;3400.0;1400.0;4100.0
17342;24779;Quitinete;Copacabana;1;0;0;27;950.0;605.0;
17343;24780;Apartamento;Tijuca;2;1;1;89;2000.0;605.0;22.0
17344;24781;Apartamento;Campo Grande;2;0;0;50;850.0;;
17345;24782;Apartamento;São Francisco Xavier;2;1;1;55;1300.0;500.0;135.0
17346;24783;Apartamento;Barra da Tijuca;1;1;1;52;1700.0;2640.0;555.0
17347;24784;Apartamento;Recreio dos Bandeirantes;3;3;1;377;1900.0;2430.0;813.0
17348;24785;Apartamento;Recreio dos Bandeirantes;3;2;2;89;2500.0;950.0;
17349;24787;Apartamento;Copacabana;3;1;1;146;6000.0;1470.0;387.0
17350;24788;Apartamento;Copacabana;3;2;1;115;3900.0;1434.0;397.0
17351;24789;Apartamento;Leblon;3;3;2;200;10300.0;1700.0;596.0
17352;24790;Apartamento;Glória;1;0;0;46;1200.0;447.0;
17353;24791;Apartamento;Barra da Tijuca;3;2;1;168;3900.0;2048.0;
17354;24792;Apartamento;Freguesia (Jacarepaguá);2;1;1;102;1900.0;480.0;180.0
17355;24793;Apartamento;Rio Comprido;3;1;1;89;1600.0;741.0;38.0
17356;24796;Apartamento;Tijuca;2;0;0;61;1500.0;481.0;
17357;24797;Apartamento;Barra da Tijuca;3;2;3;120;3000.0;1200.0;350.0
17358;24798;Apartamento;Méier;1;0;0;32;900.0;180.0;
17359;24799;Apartamento;Copacabana;2;0;1;55;3100.0;650.0;80.0
17360;24806;Apartamento;Barra da Tijuca;4;4;4;565;20000.0;4800.0;1.0
17361;24809;Quitinete;Copacabana;1;0;0;20;1000.0;318.0;
17362;24810;Apartamento;Copacabana;3;1;0;105;4500.0;1470.0;140.0
17363;24812;Apartamento;Pechincha;1;1;0;63;1250.0;560.0;
17364;24813;Apartamento;Recreio dos Bandeirantes;2;2;1;100;1600.0;1171.0;195.0
17365;24815;Apartamento;Barra da Tijuca;2;1;1;74;1900.0;1190.0;215.0
17366;24816;Apartamento;Lagoa;2;0;0;50;2800.0;550.0;110.0
17367;24817;Apartamento;Jacarepaguá;3;1;1;103;2600.0;1450.0;1200.0
17368;24818;Apartamento;Campo Grande;2;0;0;48;500.0;290.0;
17369;24819;Quitinete;Copacabana;1;0;0;27;1190.0;230.0;19.0
17370;24821;Apartamento;Cachambi;2;1;0;68;900.0;600.0;
17371;24822;Quitinete;Copacabana;1;0;0;25;1600.0;584.0;55.0
17372;24825;Apartamento;Tijuca;3;0;0;90;1200.0;828.0;
17373;24826;Apartamento;Tijuca;4;2;2;253;4000.0;2100.0;530.0
17374;24827;Quitinete;Copacabana;1;0;0;27;1390.0;420.0;25.0
17375;24829;Apartamento;Botafogo;3;1;1;130;2650.0;1250.0;220.0
17376;24833;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;212;4500.0;1663.0;3660.0
17377;24834;Apartamento;Copacabana;4;0;1;160;5000.0;840.0;
17378;24837;Casa de Condomínio;Joá;4;3;1;300;6900.0;1200.0;500.0
17379;24838;Casa de Vila;Tijuca;2;0;0;95;2000.0;;100.0
17380;24839;Apartamento;Barra da Tijuca;4;3;2;246;7000.0;2000.0;4800.0
17381;24840;Apartamento;Leme;1;0;0;80;3000.0;600.0;
17382;24842;Apartamento;Flamengo;1;0;0;42;1450.0;550.0;54.0
17383;24846;Apartamento;Leblon;2;0;0;60;2200.0;546.0;108.0
17384;24847;Apartamento;Copacabana;1;0;0;55;2700.0;;
17385;24849;Apartamento;Barra da Tijuca;4;2;1;124;3300.0;1605.0;2980.0
17386;24850;Apartamento;Botafogo;3;2;1;120;3650.0;1490.0;
17387;24851;Apartamento;Madureira;1;1;0;50;650.0;450.0;
17388;24852;Apartamento;Ipanema;2;1;0;70;4000.0;950.0;2000.0
17389;24853;Apartamento;Botafogo;5;2;2;622;15000.0;3545.0;1514.0
17390;24854;Apartamento;Ipanema;3;3;1;300;22000.0;4000.0;1862.0
17391;24855;Apartamento;Copacabana;3;0;0;110;2700.0;950.0;20.0
17392;24856;Apartamento;Flamengo;5;1;1;260;5500.0;2200.0;721.0
17393;24857;Apartamento;Ipanema;4;2;1;200;10900.0;3700.0;
17394;24858;Apartamento;Recreio dos Bandeirantes;2;2;1;169;1900.0;1269.0;
17395;24859;Apartamento;Ipanema;3;1;1;275;7000.0;3150.0;899.0
17396;24863;Apartamento;Vila Isabel;2;1;0;75;2000.0;500.0;108.0
17397;24865;Apartamento;Leme;1;0;1;70;4500.0;1180.0;700.0
17398;24866;Apartamento;Coelho Neto;2;0;0;48;700.0;80.0;
17399;24869;Apartamento;Recreio dos Bandeirantes;2;2;1;180;2000.0;1100.0;350.0
17400;24870;Quitinete;Leme;1;0;0;18;1100.0;490.0;
17401;24871;Casa;Vigário Geral;2;0;1;176;1300.0;;
17402;24872;Apartamento;Jacarepaguá;2;1;0;50;950.0;305.0;
17403;24874;Apartamento;Ipanema;2;1;0;76;3600.0;528.0;
17404;24875;Apartamento;Taquara;2;1;0;52;1000.0;508.0;14.0
17405;24876;Apartamento;Barra da Tijuca;2;1;1;83;3000.0;1687.0;193.0
17406;24879;Apartamento;Campo Grande;2;1;1;80;1300.0;200.0;70.0
17407;24881;Apartamento;Jacarepaguá;2;1;1;80;2100.0;1350.0;80.0
17408;24883;Casa;Campo Grande;2;2;1;80;1700.0;;2.0
17409;24884;Apartamento;Recreio dos Bandeirantes;3;1;2;70;1600.0;1095.0;153.0
17410;24886;Apartamento;Barra da Tijuca;3;1;1;92;2300.0;600.0;152.0
17411;24887;Apartamento;Ipanema;4;2;1;270;18000.0;2750.0;700.0
17412;24888;Apartamento;Tijuca;3;0;0;115;1800.0;400.0;168.0
17413;24889;Apartamento;Engenho Novo;2;0;0;59;800.0;360.0;15.0
17414;24891;Apartamento;Recreio dos Bandeirantes;3;3;2;200;3500.0;630.0;620.0
17415;24893;Casa de Condomínio;Barra da Tijuca;4;4;4;220;7000.0;1215.0;36720.0
17416;24894;Apartamento;Leblon;1;1;1;88;5500.0;1500.0;362.0
17417;24895;Apartamento;Cachambi;2;1;0;55;1200.0;185.0;
17418;24896;Apartamento;Gávea;1;1;1;50;2300.0;820.0;150.0
17419;24897;Apartamento;Barra da Tijuca;1;0;0;38;1000.0;410.0;15.0
17420;24898;Casa;Recreio dos Bandeirantes;4;5;3;600;12000.0;;600.0
17421;24900;Apartamento;Barra da Tijuca;2;2;2;140;6500.0;2780.0;630.0
17422;24901;Apartamento;Ipanema;4;2;1;350;17000.0;5000.0;800.0
17423;24903;Apartamento;Flamengo;3;0;0;250;15000.0;1900.0;
17424;24905;Apartamento;Ipanema;4;2;1;180;8500.0;1796.0;
17425;24906;Casa de Condomínio;Campo Grande;2;1;0;65;800.0;;
17426;24908;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;254.0
17427;24909;Apartamento;Ipanema;3;2;1;190;6600.0;2200.0;380.0
17428;24910;Apartamento;Ipanema;3;1;0;107;5000.0;2550.0;387.0
17429;24912;Apartamento;Icaraí;1;0;0;40;1200.0;485.0;107.0
17430;24914;Apartamento;Barra da Tijuca;2;2;2;130;5700.0;742.0;450.0
17431;24915;Casa de Condomínio;Barra da Tijuca;4;2;4;450;7000.0;1150.0;750.0
17432;24916;Apartamento;Jacarepaguá;2;1;1;77;2000.0;700.0;77.0
17433;24918;Apartamento;Tijuca;3;0;0;96;2500.0;714.0;900.0
17434;24919;Apartamento;Bonsucesso;1;0;0;62;800.0;270.0;
17435;24920;Casa de Vila;Realengo;1;0;0;70;750.0;;
17436;24922;Apartamento;Recreio dos Bandeirantes;2;2;1;65;1500.0;830.0;150.0
17437;24924;Apartamento;Barra da Tijuca;3;2;2;134;4000.0;1800.0;290.0
17438;24925;Apartamento;Barra da Tijuca;3;2;2;140;4000.0;1880.0;327.0
17439;24927;Apartamento;Barra da Tijuca;4;2;1;168;4300.0;1993.0;
17440;24928;Apartamento;Vila Isabel;1;0;1;45;1100.0;500.0;24.0
17441;24929;Casa;Urca;4;2;4;330;21000.0;;4200.0
17442;24930;Apartamento;Barra da Tijuca;3;3;1;238;12000.0;2700.0;
17443;24931;Apartamento;Madureira;2;1;0;75;800.0;315.0;70.0
17444;24933;Apartamento;Lagoa;3;2;1;400;15000.0;3840.0;1820.0
17445;24935;Apartamento;Tijuca;3;2;0;140;2400.0;970.0;
17446;24937;Casa de Condomínio;Taquara;2;0;2;90;1800.0;200.0;357.0
17447;24939;Apartamento;Copacabana;3;1;0;128;4000.0;1230.0;
17448;24941;Apartamento;Riachuelo;1;0;0;53;1000.0;217.0;
17449;24942;Apartamento;Engenho Novo;1;1;0;40;1150.0;310.0;
17450;24943;Apartamento;Barra da Tijuca;3;2;2;160;4800.0;1550.0;526.0
17451;24944;Casa;Barra da Tijuca;2;2;1;74;2500.0;770.0;
17452;24945;Apartamento;Barra da Tijuca;1;1;0;50;6300.0;;
17453;24947;Apartamento;Campo Grande;2;0;0;55;500.0;60.0;
17454;24948;Apartamento;Jardim Botânico;3;1;0;90;2300.0;1063.0;218.0
17455;24949;Apartamento;Lagoa;2;1;1;81;4200.0;690.0;330.0
17456;24950;Apartamento;Lins de Vasconcelos;3;1;1;84;1000.0;750.0;73.0
17457;24951;Apartamento;Leblon;4;3;2;245;13500.0;3200.0;10500.0
17458;24952;Apartamento;Lagoa;2;2;1;75;5700.0;2600.0;
17459;24953;Apartamento;Centro;1;0;0;38;1000.0;335.0;175.0
17460;24954;Apartamento;Botafogo;2;1;0;71;2700.0;700.0;76.0
17461;24955;Apartamento;Flamengo;4;1;2;250;6450.0;1780.0;620.0
17462;24956;Apartamento;Barra da Tijuca;2;1;1;68;2000.0;880.0;
17463;24957;Apartamento;Recreio dos Bandeirantes;2;1;2;64;1400.0;1062.0;
17464;24958;Apartamento;Vargem Pequena;3;2;1;79;1600.0;500.0;
17465;24959;Apartamento;Barra da Tijuca;3;1;1;107;2500.0;1248.0;328.0
17466;24960;Apartamento;Barra da Tijuca;4;3;3;173;5500.0;2450.0;395.0
17467;24961;Apartamento;Cachambi;2;1;0;68;1000.0;600.0;
17468;24965;Apartamento;Rocha;2;0;0;65;1100.0;490.0;
17469;24966;Apartamento;Barra da Tijuca;3;2;1;110;2700.0;1350.0;25.0
17470;24967;Apartamento;Barra da Tijuca;4;3;3;260;9600.0;3500.0;480.0
17471;24969;Casa de Condomínio;Barra da Tijuca;4;4;2;410;7500.0;1055.0;1190.0
17472;24973;Apartamento;Barra da Tijuca;4;3;2;200;5800.0;2250.0;480.0
17473;24974;Apartamento;Barra da Tijuca;3;2;1;106;8000.0;2700.0;600.0
17474;24975;Apartamento;Ipanema;3;1;1;98;5800.0;1750.0;145.0
17475;24976;Apartamento;Andaraí;2;1;0;82;1900.0;721.0;103.0
17476;24977;Apartamento;Vila da Penha;1;1;0;48;1200.0;150.0;
17477;24978;Apartamento;Recreio dos Bandeirantes;2;1;2;106;2100.0;525.0;
17478;24979;Apartamento;Santa Teresa;2;0;0;115;2500.0;1312.0;21.0
17479;24980;Apartamento;Leblon;4;3;1;177;9000.0;2420.0;
17480;24982;Casa;Andaraí;3;0;0;125;2900.0;;96.0
17481;24983;Apartamento;Gávea;2;0;0;70;3800.0;988.0;138.0
17482;24986;Apartamento;Leblon;3;1;1;115;5200.0;700.0;300.0
17483;24988;Apartamento;Barra da Tijuca;3;2;3;112;3000.0;1480.0;3800.0
17484;24989;Quitinete;Leme;1;0;0;22;1400.0;550.0;24.0
17485;24990;Apartamento;Barra da Tijuca;2;1;2;80;2300.0;980.0;174.0
17486;24991;Apartamento;Méier;2;1;1;97;1200.0;350.0;77.0
17487;24992;Apartamento;Gávea;3;1;3;144;8500.0;1800.0;310.0
17488;24993;Apartamento;Copacabana;1;0;0;35;2000.0;;
17489;24994;Quitinete;Centro;1;0;0;25;900.0;340.0;15.0
17490;24995;Apartamento;Vila da Penha;3;1;1;65;1000.0;720.0;
17491;24996;Apartamento;Tijuca;1;0;0;52;1300.0;558.0;49.0
17492;24997;Apartamento;Irajá;2;1;0;54;1100.0;450.0;60.0
17493;24999;Casa de Vila;Tanque;2;1;1;120;1800.0;40.0;25.0
17494;25000;Apartamento;Ipanema;4;0;2;230;13000.0;2820.0;1001.0
17495;25001;Apartamento;Engenho da Rainha;2;0;0;40;785.0;65.0;
17496;25002;Apartamento;Maracanã;2;1;1;85;2800.0;740.0;141.0
17497;25005;Apartamento;Lagoa;1;1;0;90;5500.0;2163.0;453.0
17498;25007;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;
17499;25009;Apartamento;Barra da Tijuca;3;1;1;80;3000.0;1360.0;
17500;25010;Apartamento;Botafogo;1;1;1;60;2000.0;550.0;120.0
17501;25011;Quitinete;Copacabana;1;0;0;35;2500.0;1.0;1.0
17502;25013;Apartamento;Leblon;2;1;1;95;4500.0;1900.0;440.0
17503;25016;Apartamento;Tijuca;2;1;0;81;2000.0;950.0;
17504;25017;Apartamento;Copacabana;2;0;0;47;1900.0;665.0;78.0
17505;25018;Apartamento;Campo Grande;3;1;0;45;1100.0;280.0;
17506;25019;Apartamento;Recreio dos Bandeirantes;5;4;5;380;15000.0;1480.0;
17507;25020;Casa;Rio Comprido;8;0;0;412;4000.0;;958.0
17508;25021;Apartamento;Tijuca;2;1;1;126;2200.0;865.0;153.0
17509;25022;Apartamento;Flamengo;3;1;1;85;3650.0;1203.0;140.0
17510;25023;Apartamento;Arpoador;2;1;1;130;5300.0;986.0;200.0
17511;25024;Apartamento;Botafogo;2;0;0;70;1900.0;600.0;20.0
17512;25025;Apartamento;Copacabana;1;0;0;45;1800.0;700.0;25.0
17513;25026;Apartamento;Laranjeiras;3;0;1;127;2400.0;1120.0;
17514;25027;Apartamento;Leblon;3;0;0;90;3500.0;950.0;
17515;25028;Apartamento;Recreio dos Bandeirantes;2;1;1;90;1800.0;850.0;160.0
17516;25029;Apartamento;Barra da Tijuca;2;1;0;88;3300.0;650.0;199.0
17517;25031;Apartamento;Lagoa;4;3;1;200;7000.0;2000.0;909.0
